8.8275,8.8275,8.8275
7.7708,7.7708,7.7708
6.8387,6.8387,6.8387
6.2808,6.2808,6.2808
5.9357,5.9357,5.9357
6.1698,6.1698,6.1698
9.1495,9.1495,9.1495
7.8884,7.8884,7.8884
7.5276,7.5276,7.5276
7.2234,7.2234,7.2234
6.9947,6.9947,6.9947
6.6332,6.6332,6.6332
5.6771,5.6771,5.6771
8.1184,8.1184,8.1184
7.6037,7.6037,7.6037
7.9134,7.9134,7.9134
8.2185,8.2185,8.2185
7.0995,7.0995,7.0995
6.6096,6.6096,6.6096
6.0865,6.0865,6.0865
4.859,4.859,4.859
4.8331,4.8331,4.8331
4.6996,4.6996,4.6996
5.0938,5.0938,5.0938
9.3319,9.3319,9.3319
7.6354,7.6354,7.6354
6.7517,6.7517,6.7517
6.5157,6.5157,6.5157
6.2765,6.2765,6.2765
8.6684,8.6684,8.6684
7.4859,7.4859,7.4859
9.0441,9.0441,9.0441
10.183,10.183,10.183
9.7637,9.7637,9.7637
8.2385,8.2385,8.2385
8.5374,8.5374,8.5374
9.706,9.706,9.706
9.4994,9.4994,9.4994
8.6013,8.6013,8.6013
8.1597,8.1597,8.1597
8.6546,8.6546,8.6546
9.1285,9.1285,9.1285
9.2927,9.2927,9.2927
8.9066,8.9066,8.9066
8.8332,8.8332,8.8332
8.2293,8.2293,8.2293
7.7461,7.7461,7.7461
7.5589,7.5589,7.5589
8.5877,8.5877,8.5877
8.3312,8.3312,8.3312
8.3803,8.3803,8.3803
8.2934,8.2934,8.2934
7.7835,7.7835,7.7835
7.9914,7.9914,7.9914
8.9955,8.9955,8.9955
8.9473,8.9473,8.9473
7.6667,7.6667,7.6667
7.2923,7.2923,7.2923
7.0086,7.0086,7.0086
6.8302,6.8302,6.8302
6.7811,6.7811,6.7811
6.5394,6.5394,6.5394
6.8302,6.8302,6.8302
7.2531,7.2531,7.2531
7.4321,7.4321,7.4321
9.3038,9.3038,9.3038
7.2506,7.2506,7.2506
7.8112,7.8112,7.8112
6.7462,6.7462,6.7462
7.5747,7.5747,7.5747
7.5682,7.5682,7.5682
9.1908,9.1908,9.1908
7.2586,7.2586,7.2586
6.7565,6.7565,6.7565
7.969,7.969,7.969
6.5499,6.5499,6.5499
5.121,5.121,5.121
5.9646,5.9646,5.9646
5.1346,5.1346,5.1346
5.1311,5.1311,5.1311
9.8391,9.8391,9.8391
7.8875,7.8875,7.8875
7.3884,7.3884,7.3884
7.1357,7.1357,7.1357
7.2414,7.2414,7.2414
6.6272,6.6272,6.6272
8.0754,8.0754,8.0754
7.3922,7.3922,7.3922
7.7293,7.7293,7.7293
7.2619,7.2619,7.2619
7.2882,7.2882,7.2882
8.5829,8.5829,8.5829
7.8957,7.8957,7.8957
8.2098,8.2098,8.2098
8.1573,8.1573,8.1573
8.0949,8.0949,8.0949
7.9834,7.9834,7.9834
7.4215,7.4215,7.4215
7.1903,7.1903,7.1903
7.2462,7.2462,7.2462
8.9746,8.9746,8.9746
7.688,7.688,7.688
7.3404,7.3404,7.3404
7.0175,7.0175,7.0175
7.0677,7.0677,7.0677
6.9087,6.9087,6.9087
8.2328,8.2328,8.2328
7.5742,7.5742,7.5742
8.4031,8.4031,8.4031
7.0831,7.0831,7.0831
8.9295,8.9295,8.9295
8.115,8.115,8.115
6.3498,6.3498,6.3498
7.1601,7.1601,7.1601
9.4587,9.4587,9.4587
8.5468,8.5468,8.5468
9.7477,9.7477,9.7477
9.2071,9.2071,9.2071
8.4647,8.4647,8.4647
7.8178,7.8178,7.8178
6.4612,6.4612,6.4612
5.7031,5.7031,5.7031
5.4685,5.4685,5.4685
5.3191,5.3191,5.3191
5.5925,5.5925,5.5925
6.8154,6.8154,6.8154
6.8614,6.8614,6.8614
6.1926,6.1926,6.1926
6.2094,6.2094,6.2094
6.2005,6.2005,6.2005
5.633,5.633,5.633
6.9771,6.9771,6.9771
6.0027,6.0027,6.0027
5.8916,5.8916,5.8916
5.7617,5.7617,5.7617
5.936,5.936,5.936
6.254,6.254,6.254
8.7366,8.7366,8.7366
7.4503,7.4503,7.4503
6.6523,6.6523,6.6523
6.6875,6.6875,6.6875
6.8928,6.8928,6.8928
7.7916,7.7916,7.7916
7.5298,7.5298,7.5298
7.2032,7.2032,7.2032
7.5879,7.5879,7.5879
8.3532,8.3532,8.3532
7.7177,7.7177,7.7177
7.9727,7.9727,7.9727
7.1534,7.1534,7.1534
7.1128,7.1128,7.1128
8.6368,8.6368,8.6368
8.5002,8.5002,8.5002
7.4425,7.4425,7.4425
9.3183,9.3183,9.3183
9.273,9.273,9.273
7.6488,7.6488,7.6488
7.7291,7.7291,7.7291
7.4057,7.4057,7.4057
7.097,7.097,7.097
6.583,6.583,6.583
6.3606,6.3606,6.3606
5.8398,5.8398,5.8398
7.1001,7.1001,7.1001
7.2191,7.2191,7.2191
7.098,7.098,7.098
8.0819,8.0819,8.0819
6.5415,6.5415,6.5415
5.7863,5.7863,5.7863
6.4467,6.4467,6.4467
7.4768,7.4768,7.4768
6.5472,6.5472,6.5472
6.4276,6.4276,6.4276
6.0278,6.0278,6.0278
5.6917,5.6917,5.6917
5.3013,5.3013,5.3013
5.0454,5.0454,5.0454
5.0962,5.0962,5.0962
5.2627,5.2627,5.2627
5.0702,5.0702,5.0702
5.0166,5.0166,5.0166
4.9992,4.9992,4.9992
4.9112,4.9112,4.9112
4.9178,4.9178,4.9178
5.5973,5.5973,5.5973
6.0605,6.0605,6.0605
5.4219,5.4219,5.4219
5.4188,5.4188,5.4188
5.1596,5.1596,5.1596
6.7385,6.7385,6.7385
5.6877,5.6877,5.6877
9.3932,9.3932,9.3932
7.4287,7.4287,7.4287
6.9085,6.9085,6.9085
9.072,9.072,9.072
7.2016,7.2016,7.2016
9.186,9.186,9.186
9.5969,9.5969,9.5969
8.8215,8.8215,8.8215
8.2359,8.2359,8.2359
7.9942,7.9942,7.9942
9.5604,9.5604,9.5604
10.229,10.229,10.229
9.19,9.19,9.19
9.3721,9.3721,9.3721
9.1764,9.1764,9.1764
8.1307,8.1307,8.1307
7.3057,7.3057,7.3057
6.9334,6.9334,6.9334
9.1426,9.1426,9.1426
8.0469,8.0469,8.0469
7.4072,7.4072,7.4072
6.9465,6.9465,6.9465
8.3029,8.3029,8.3029
6.8615,6.8615,6.8615
6.2774,6.2774,6.2774
5.8616,5.8616,5.8616
6.8408,6.8408,6.8408
6.6414,6.6414,6.6414
5.7869,5.7869,5.7869
7.1124,7.1124,7.1124
4.0271,4.0271,4.0271
3.92,3.92,3.92
7.7641,7.7641,7.7641
8.6092,8.6092,8.6092
6.0811,6.0811,6.0811
6.5436,6.5436,6.5436
10.026,10.026,10.026
7.7988,7.7988,7.7988
6.7424,6.7424,6.7424
7.2706,7.2706,7.2706
7.0518,7.0518,7.0518
6.0464,6.0464,6.0464
6.3105,6.3105,6.3105
5.8727,5.8727,5.8727
5.7038,5.7038,5.7038
5.6702,5.6702,5.6702
5.6521,5.6521,5.6521
6.6329,6.6329,6.6329
10.165,10.165,10.165
7.5069,7.5069,7.5069
7.4638,7.4638,7.4638
8.1641,8.1641,8.1641
7.5906,7.5906,7.5906
8.5193,8.5193,8.5193
8.8394,8.8394,8.8394
9.6294,9.6294,9.6294
8.0871,8.0871,8.0871
9.5485,9.5485,9.5485
8.4689,8.4689,8.4689
8.6014,8.6014,8.6014
9.7714,9.7714,9.7714
9.3892,9.3892,9.3892
9.1177,9.1177,9.1177
8.879,8.879,8.879
9.2951,9.2951,9.2951
9.9395,9.9395,9.9395
8.6981,8.6981,8.6981
8.4469,8.4469,8.4469
9.1102,9.1102,9.1102
8.1562,8.1562,8.1562
7.6091,7.6091,7.6091
7.7501,7.7501,7.7501
7.2288,7.2288,7.2288
7.1177,7.1177,7.1177
6.9989,6.9989,6.9989
6.087,6.087,6.087
5.6226,5.6226,5.6226
9.137,9.137,9.137
7.1782,7.1782,7.1782
6.7547,6.7547,6.7547
6.0556,6.0556,6.0556
5.4315,5.4315,5.4315
6.2575,6.2575,6.2575
5.3395,5.3395,5.3395
5.6695,5.6695,5.6695
5.6702,5.6702,5.6702
5.3632,5.3632,5.3632
5.3664,5.3664,5.3664
5.3303,5.3303,5.3303
5.6376,5.6376,5.6376
5.6408,5.6408,5.6408
5.2231,5.2231,5.2231
6.259,6.259,6.259
5.8245,5.8245,5.8245
5.1711,5.1711,5.1711
5.0758,5.0758,5.0758
4.6756,4.6756,4.6756
5.0402,5.0402,5.0402
5.0311,5.0311,5.0311
5.1311,5.1311,5.1311
5.3982,5.3982,5.3982
5.384,5.384,5.384
5.5,5.5,5.5
7.9323,7.9323,7.9323
6.722,6.722,6.722
6.2366,6.2366,6.2366
5.3882,5.3882,5.3882
5.8602,5.8602,5.8602
9.2543,9.2543,9.2543
10.002,10.002,10.002
8.0295,8.0295,8.0295
7.6284,7.6284,7.6284
7.3183,7.3183,7.3183
8.687,8.687,8.687
8.8325,8.8325,8.8325
7.4458,7.4458,7.4458
9.4281,9.4281,9.4281
7.8616,7.8616,7.8616
9.1246,9.1246,9.1246
8.3973,8.3973,8.3973
7.6547,7.6547,7.6547
8.5292,8.5292,8.5292
7.0581,7.0581,7.0581
7.2959,7.2959,7.2959
6.9219,6.9219,6.9219
8.5502,8.5502,8.5502
8.4841,8.4841,8.4841
6.6539,6.6539,6.6539
5.513,5.513,5.513
7.7911,7.7911,7.7911
6.1604,6.1604,6.1604
5.0664,5.0664,5.0664
4.4636,4.4636,4.4636
5.1005,5.1005,5.1005
6.6259,6.6259,6.6259
4.7808,4.7808,4.7808
6.6174,6.6174,6.6174
6.1286,6.1286,6.1286
5.6423,5.6423,5.6423
5.8015,5.8015,5.8015
5.257,5.257,5.257
5.062,5.062,5.062
4.7086,4.7086,4.7086
4.6425,4.6425,4.6425
4.6347,4.6347,4.6347
3.8089,3.8089,3.8089
3.6243,3.6243,3.6243
7.6411,7.6411,7.6411
4.6756,4.6756,4.6756
4.257,4.257,4.257
4.8283,4.8283,4.8283
4.714,4.714,4.714
7.1768,7.1768,7.1768
6.3186,6.3186,6.3186
6.8475,6.8475,6.8475
8.3654,8.3654,8.3654
6.7693,6.7693,6.7693
6.195,6.195,6.195
6.1485,6.1485,6.1485
7.0917,7.0917,7.0917
6.5926,6.5926,6.5926
7.7367,7.7367,7.7367
7.0355,7.0355,7.0355
9.5549,9.5549,9.5549
8.6866,8.6866,8.6866
8.2532,8.2532,8.2532
8.4754,8.4754,8.4754
9.031,9.031,9.031
8.3858,8.3858,8.3858
8.342,8.342,8.342
6.8658,6.8658,6.8658
6.4811,6.4811,6.4811
8.9256,8.9256,8.9256
7.9099,7.9099,7.9099
7.8738,7.8738,7.8738
6.3874,6.3874,6.3874
5.8936,5.8936,5.8936
6.7183,6.7183,6.7183
7.9862,7.9862,7.9862
5.9774,5.9774,5.9774
6.0445,6.0445,6.0445
6.0166,6.0166,6.0166
5.4519,5.4519,5.4519
5.082,5.082,5.082
3.7233,3.7233,3.7233
8.648,8.648,8.648
4.6634,4.6634,4.6634
4.0037,4.0037,4.0037
5.9178,5.9178,5.9178
5.2898,5.2898,5.2898
10.252,10.252,10.252
7.2545,7.2545,7.2545
7.588,7.588,7.588
8.4926,8.4926,8.4926
7.546,7.546,7.546
7.5443,7.5443,7.5443
7.4457,7.4457,7.4457
9.0937,9.0937,9.0937
6.1227,6.1227,6.1227
5.3986,5.3986,5.3986
4.7256,4.7256,4.7256
5.6695,5.6695,5.6695
6.8435,6.8435,6.8435
6.6525,6.6525,6.6525
6.9624,6.9624,6.9624
6.8618,6.8618,6.8618
6.3407,6.3407,6.3407
6.1079,6.1079,6.1079
5.9151,5.9151,5.9151
5.9272,5.9272,5.9272
6.4026,6.4026,6.4026
6.3825,6.3825,6.3825
6.3467,6.3467,6.3467
6.652,6.652,6.652
8.2081,8.2081,8.2081
9.6814,9.6814,9.6814
8.2134,8.2134,8.2134
8.6839,8.6839,8.6839
8.3816,8.3816,8.3816
7.9256,7.9256,7.9256
9.7933,9.7933,9.7933
8.5916,8.5916,8.5916
7.6786,7.6786,7.6786
7.8984,7.8984,7.8984
9.3504,9.3504,9.3504
8.1086,8.1086,8.1086
7.0975,7.0975,7.0975
9.2415,9.2415,9.2415
7.7662,7.7662,7.7662
6.4451,6.4451,6.4451
6.2536,6.2536,6.2536
7.7547,7.7547,7.7547
7.5168,7.5168,7.5168
6.2609,6.2609,6.2609
6.1379,6.1379,6.1379
5.8855,5.8855,5.8855
5.2274,5.2274,5.2274
6.054,6.054,6.054
6.7594,6.7594,6.7594
5.961,5.961,5.961
6.9649,6.9649,6.9649
5.878,5.878,5.878
6.0307,6.0307,6.0307
6.307,6.307,6.307
5.1952,5.1952,5.1952
6.4414,6.4414,6.4414
5.6678,5.6678,5.6678
4.9481,4.9481,4.9481
7.1583,7.1583,7.1583
6.0863,6.0863,6.0863
5.8123,5.8123,5.8123
5.9677,5.9677,5.9677
8.0734,8.0734,8.0734
8.5438,8.5438,8.5438
7.802,7.802,7.802
7.2974,7.2974,7.2974
7.1706,7.1706,7.1706
6.8624,6.8624,6.8624
6.3148,6.3148,6.3148
6.6635,6.6635,6.6635
8.1399,8.1399,8.1399
8.959,8.959,8.959
6.8209,6.8209,6.8209
6.6007,6.6007,6.6007
6.3164,6.3164,6.3164
8.0278,8.0278,8.0278
10.414,10.414,10.414
8.9847,8.9847,8.9847
8.0835,8.0835,8.0835
8.2727,8.2727,8.2727
9.9433,9.9433,9.9433
8.6339,8.6339,8.6339
8.1233,8.1233,8.1233
8.9541,8.9541,8.9541
8.1738,8.1738,8.1738
7.3034,7.3034,7.3034
7.956,7.956,7.956
7.1113,7.1113,7.1113
8.8237,8.8237,8.8237
7.4325,7.4325,7.4325
7.0645,7.0645,7.0645
6.9129,6.9129,6.9129
7.4984,7.4984,7.4984
7.2181,7.2181,7.2181
8.421,8.421,8.421
6.7654,6.7654,6.7654
6.219,6.219,6.219
6.4158,6.4158,6.4158
5.258,5.258,5.258
4.9381,4.9381,4.9381
5.6682,5.6682,5.6682
5.2252,5.2252,5.2252
5.0944,5.0944,5.0944
5.6113,5.6113,5.6113
5.1428,5.1428,5.1428
8.3052,8.3052,8.3052
6.4102,6.4102,6.4102
6.2046,6.2046,6.2046
6.186,6.186,6.186
7.0549,7.0549,7.0549
7.5595,7.5595,7.5595
8.378,8.378,8.378
6.5281,6.5281,6.5281
6.0533,6.0533,6.0533
6.124,6.124,6.124
6.3324,6.3324,6.3324
6.1088,6.1088,6.1088
6.1506,6.1506,6.1506
9.4409,9.4409,9.4409
8.9844,8.9844,8.9844
9.1766,9.1766,9.1766
8.4018,8.4018,8.4018
8.0436,8.0436,8.0436
8.3197,8.3197,8.3197
7.3855,7.3855,7.3855
9.3042,9.3042,9.3042
8.7063,8.7063,8.7063
9.7313,9.7313,9.7313
8.3006,8.3006,8.3006
8.6586,8.6586,8.6586
7.762,7.762,7.762
8.0463,8.0463,8.0463
9.7902,9.7902,9.7902
8.3517,8.3517,8.3517
8.1455,8.1455,8.1455
8.9257,8.9257,8.9257
9.2409,9.2409,9.2409
9.2664,9.2664,9.2664
9.5507,9.5507,9.5507
8.1255,8.1255,8.1255
8.1679,8.1679,8.1679
9.8784,9.8784,9.8784
9.8292,9.8292,9.8292
8.1488,8.1488,8.1488
7.7617,7.7617,7.7617
7.3936,7.3936,7.3936
6.7739,6.7739,6.7739
6.3641,6.3641,6.3641
6.212,6.212,6.212
7.3776,7.3776,7.3776
5.8596,5.8596,5.8596
7.0614,7.0614,7.0614
8.1723,8.1723,8.1723
6.9763,6.9763,6.9763
7.9556,7.9556,7.9556
6.5965,6.5965,6.5965
7.9255,7.9255,7.9255
7.5303,7.5303,7.5303
6.9303,6.9303,6.9303
6.4216,6.4216,6.4216
5.9078,5.9078,5.9078
5.7369,5.7369,5.7369
5.9029,5.9029,5.9029
7.2607,7.2607,7.2607
6.6294,6.6294,6.6294
6.267,6.267,6.267
6.5511,6.5511,6.5511
6.5116,6.5116,6.5116
5.947,5.947,5.947
5.6171,5.6171,5.6171
5.6549,5.6549,5.6549
5.6747,5.6747,5.6747
5.3442,5.3442,5.3442
5.2517,5.2517,5.2517
5.5557,5.5557,5.5557
9.7334,9.7334,9.7334
8.8435,8.8435,8.8435
7.7015,7.7015,7.7015
8.2615,8.2615,8.2615
8.6831,8.6831,8.6831
7.948,7.948,7.948
8.9749,8.9749,8.9749
9.1782,9.1782,9.1782
7.8655,7.8655,7.8655
7.7917,7.7917,7.7917
8.8756,8.8756,8.8756
7.4377,7.4377,7.4377
7.0813,7.0813,7.0813
8.0206,8.0206,8.0206
8.75,8.75,8.75
9.4029,9.4029,9.4029
9.0374,9.0374,9.0374
8.7762,8.7762,8.7762
7.6613,7.6613,7.6613
7.2124,7.2124,7.2124
7.4017,7.4017,7.4017
7.3454,7.3454,7.3454
6.6292,6.6292,6.6292
9.0169,9.0169,9.0169
5.8126,5.8126,5.8126
5.3293,5.3293,5.3293
5.6539,5.6539,5.6539
6.8638,6.8638,6.8638
8.3877,8.3877,8.3877
8.5513,8.5513,8.5513
9.2337,9.2337,9.2337
9.0264,9.0264,9.0264
7.2865,7.2865,7.2865
6.4203,6.4203,6.4203
6.8015,6.8015,6.8015
6.7759,6.7759,6.7759
8.4655,8.4655,8.4655
6.9413,6.9413,6.9413
6.2546,6.2546,6.2546
7.8151,7.8151,7.8151
8.088,8.088,8.088
10.16,10.16,10.16
8.9664,8.9664,8.9664
9.0282,9.0282,9.0282
7.5893,7.5893,7.5893
8.4777,8.4777,8.4777
7.4068,7.4068,7.4068
9.5312,9.5312,9.5312
8.2289,8.2289,8.2289
7.3403,7.3403,7.3403
7.5991,7.5991,7.5991
9.6844,9.6844,9.6844
8.209,8.209,8.209
8.7326,8.7326,8.7326
8.452,8.452,8.452
7.629,7.629,7.629
7.2995,7.2995,7.2995
9.7632,9.7632,9.7632
10.064,10.064,10.064
9.7934,9.7934,9.7934
9.8492,9.8492,9.8492
8.9317,8.9317,8.9317
8.2934,8.2934,8.2934
9.4288,9.4288,9.4288
10.04,10.04,10.04
9.3107,9.3107,9.3107
10.13,10.13,10.13
8.3853,8.3853,8.3853
7.8503,7.8503,7.8503
7.9016,7.9016,7.9016
7.688,7.688,7.688
8.9349,8.9349,8.9349
7.4461,7.4461,7.4461
6.7804,6.7804,6.7804
8.9404,8.9404,8.9404
7.3278,7.3278,7.3278
6.5658,6.5658,6.5658
6.1568,6.1568,6.1568
6.1412,6.1412,6.1412
5.9402,5.9402,5.9402
6.7027,6.7027,6.7027
5.9506,5.9506,5.9506
6.5089,6.5089,6.5089
7.6327,7.6327,7.6327
6.6579,6.6579,6.6579
7.2632,7.2632,7.2632
8.7619,8.7619,8.7619
8.4285,8.4285,8.4285
7.8307,7.8307,7.8307
8.0332,8.0332,8.0332
6.2624,6.2624,6.2624
5.6539,5.6539,5.6539
7.0887,7.0887,7.0887
7.333,7.333,7.333
7.3912,7.3912,7.3912
7.4403,7.4403,7.4403
6.7701,6.7701,6.7701
6.2166,6.2166,6.2166
6.219,6.219,6.219
6.2234,6.2234,6.2234
6.3218,6.3218,6.3218
5.9592,5.9592,5.9592
7.5326,7.5326,7.5326
6.7092,6.7092,6.7092
6.7272,6.7272,6.7272
8.217,8.217,8.217
7.1803,7.1803,7.1803
9.1464,9.1464,9.1464
7.6215,7.6215,7.6215
7.414,7.414,7.414
9.7686,9.7686,9.7686
8.4786,8.4786,8.4786
9.8531,9.8531,9.8531
8.9472,8.9472,8.9472
8.4167,8.4167,8.4167
8.389,8.389,8.389
9.4732,9.4732,9.4732
9.3416,9.3416,9.3416
9.2914,9.2914,9.2914
8.68,8.68,8.68
8.1514,8.1514,8.1514
7.5841,7.5841,7.5841
7.6232,7.6232,7.6232
9.6451,9.6451,9.6451
8.3063,8.3063,8.3063
7.5127,7.5127,7.5127
7.0685,7.0685,7.0685
7.271,7.271,7.271
8.4508,8.4508,8.4508
8.3505,8.3505,8.3505
8.4409,8.4409,8.4409
7.2578,7.2578,7.2578
6.8469,6.8469,6.8469
7.6243,7.6243,7.6243
8.4906,8.4906,8.4906
7.8086,7.8086,7.8086
7.0482,7.0482,7.0482
5.8696,5.8696,5.8696
9.2577,9.2577,9.2577
7.8673,7.8673,7.8673
6.3582,6.3582,6.3582
5.9013,5.9013,5.9013
5.8287,5.8287,5.8287
5.5122,5.5122,5.5122
5.4407,5.4407,5.4407
5.2375,5.2375,5.2375
5.1192,5.1192,5.1192
5.9043,5.9043,5.9043
5.2923,5.2923,5.2923
5.4583,5.4583,5.4583
5.5664,5.5664,5.5664
6.1135,6.1135,6.1135
5.8051,5.8051,5.8051
5.4777,5.4777,5.4777
8.1346,8.1346,8.1346
8.8476,8.8476,8.8476
7.9994,7.9994,7.9994
10.32,10.32,10.32
8.6065,8.6065,8.6065
8.3346,8.3346,8.3346
9.4158,9.4158,9.4158
9.2324,9.2324,9.2324
7.9748,7.9748,7.9748
7.966,7.966,7.966
9.8418,9.8418,9.8418
9.3591,9.3591,9.3591
9.2011,9.2011,9.2011
9.4475,9.4475,9.4475
8.8038,8.8038,8.8038
9.3493,9.3493,9.3493
9.3318,9.3318,9.3318
9.5472,9.5472,9.5472
8.1396,8.1396,8.1396
7.5999,7.5999,7.5999
7.6665,7.6665,7.6665
7.0724,7.0724,7.0724
6.8269,6.8269,6.8269
6.3876,6.3876,6.3876
7.7552,7.7552,7.7552
7.304,7.304,7.304
7.2488,7.2488,7.2488
7.6406,7.6406,7.6406
7.8107,7.8107,7.8107
9.4301,9.4301,9.4301
8.9495,8.9495,8.9495
8.6133,8.6133,8.6133
8.6686,8.6686,8.6686
8.5802,8.5802,8.5802
8.2919,8.2919,8.2919
6.2645,6.2645,6.2645
7.0053,7.0053,7.0053
6.1872,6.1872,6.1872
5.7826,5.7826,5.7826
5.5809,5.5809,5.5809
7.1723,7.1723,7.1723
6.1568,6.1568,6.1568
6.5954,6.5954,6.5954
6.2751,6.2751,6.2751
6.0478,6.0478,6.0478
6.0619,6.0619,6.0619
6.1792,6.1792,6.1792
9.8365,9.8365,9.8365
7.7081,7.7081,7.7081
9.1253,9.1253,9.1253
7.7214,7.7214,7.7214
7.2893,7.2893,7.2893
6.8777,6.8777,6.8777
6.9663,6.9663,6.9663
9.2474,9.2474,9.2474
7.9199,7.9199,7.9199
7.9465,7.9465,7.9465
9.2515,9.2515,9.2515
8.4131,8.4131,8.4131
8.4108,8.4108,8.4108
8.1051,8.1051,8.1051
8.8806,8.8806,8.8806
8.9873,8.9873,8.9873
8.8345,8.8345,8.8345
10.196,10.196,10.196
9.4963,9.4963,9.4963
8.5168,8.5168,8.5168
7.8417,7.8417,7.8417
7.7914,7.7914,7.7914
7.6077,7.6077,7.6077
7.2446,7.2446,7.2446
6.9635,6.9635,6.9635
7.5668,7.5668,7.5668
7.6687,7.6687,7.6687
6.9137,6.9137,6.9137
6.8187,6.8187,6.8187
6.9171,6.9171,6.9171
6.7716,6.7716,6.7716
6.1926,6.1926,6.1926
6.6429,6.6429,6.6429
6.0845,6.0845,6.0845
6.073,6.073,6.073
5.9285,5.9285,5.9285
5.0925,5.0925,5.0925
5.6609,5.6609,5.6609
6.7647,6.7647,6.7647
5.2111,5.2111,5.2111
4.3412,4.3412,4.3412
6.9711,6.9711,6.9711
5.4112,5.4112,5.4112
5.5718,5.5718,5.5718
5.9097,5.9097,5.9097
5.7674,5.7674,5.7674
6.3759,6.3759,6.3759
6.6581,6.6581,6.6581
5.3485,5.3485,5.3485
4.9222,4.9222,4.9222
4.9359,4.9359,4.9359
4.6904,4.6904,4.6904
8.6232,8.6232,8.6232
5.9089,5.9089,5.9089
5.628,5.628,5.628
8.2762,8.2762,8.2762
7.1946,7.1946,7.1946
8.1138,8.1138,8.1138
7.2104,7.2104,7.2104
8.1585,8.1585,8.1585
8.7003,8.7003,8.7003
9.2693,9.2693,9.2693
8.4554,8.4554,8.4554
9.0946,9.0946,9.0946
7.9335,7.9335,7.9335
9.5604,9.5604,9.5604
9.1744,9.1744,9.1744
9.0645,9.0645,9.0645
8.8451,8.8451,8.8451
8.349,8.349,8.349
8.6026,8.6026,8.6026
8.3915,8.3915,8.3915
7.8856,7.8856,7.8856
8.4419,8.4419,8.4419
9.4152,9.4152,9.4152
8.4198,8.4198,8.4198
7.5857,7.5857,7.5857
7.3364,7.3364,7.3364
6.8632,6.8632,6.8632
6.6911,6.6911,6.6911
6.3283,6.3283,6.3283
6.2517,6.2517,6.2517
6.3026,6.3026,6.3026
5.7391,5.7391,5.7391
7.0507,7.0507,7.0507
6.7412,6.7412,6.7412
4.7318,4.7318,4.7318
6.7012,6.7012,6.7012
5.8651,5.8651,5.8651
5.6668,5.6668,5.6668
7.6876,7.6876,7.6876
6.5969,6.5969,6.5969
5.7724,5.7724,5.7724
5.486,5.486,5.486
7.6942,7.6942,7.6942
6.6227,6.6227,6.6227
8.5224,8.5224,8.5224
6.6158,6.6158,6.6158
5.9045,5.9045,5.9045
9.9174,9.9174,9.9174
8.1155,8.1155,8.1155
8.4119,8.4119,8.4119
7.4532,7.4532,7.4532
6.9506,6.9506,6.9506
6.3493,6.3493,6.3493
6.1991,6.1991,6.1991
6.5394,6.5394,6.5394
7.6529,7.6529,7.6529
8.0301,8.0301,8.0301
7.6527,7.6527,7.6527
7.625,7.625,7.625
8.8468,8.8468,8.8468
7.3031,7.3031,7.3031
7.2743,7.2743,7.2743
7.2152,7.2152,7.2152
8.8289,8.8289,8.8289
7.6737,7.6737,7.6737
9.9726,9.9726,9.9726
8.5612,8.5612,8.5612
8.2627,8.2627,8.2627
8.5556,8.5556,8.5556
9.5842,9.5842,9.5842
9.1511,9.1511,9.1511
8.7979,8.7979,8.7979
8.7495,8.7495,8.7495
7.3227,7.3227,7.3227
7.1849,7.1849,7.1849
6.9892,6.9892,6.9892
9.0128,9.0128,9.0128
7.8527,7.8527,7.8527
7.3458,7.3458,7.3458
6.8798,6.8798,6.8798
6.5318,6.5318,6.5318
7.0155,7.0155,7.0155
6.9539,6.9539,6.9539
9.6507,9.6507,9.6507
8.0832,8.0832,8.0832
8.3434,8.3434,8.3434
8.1097,8.1097,8.1097
9.8185,9.8185,9.8185
9.4208,9.4208,9.4208
10.186,10.186,10.186
8.8238,8.8238,8.8238
7.9344,7.9344,7.9344
7.2325,7.2325,7.2325
7.462,7.462,7.462
6.7517,6.7517,6.7517
6.196,6.196,6.196
6.2582,6.2582,6.2582
6.298,6.298,6.298
6.1251,6.1251,6.1251
6.1052,6.1052,6.1052
6.7066,6.7066,6.7066
5.8993,5.8993,5.8993
5.6723,5.6723,5.6723
5.5714,5.5714,5.5714
5.6507,5.6507,5.6507
6.0193,6.0193,6.0193
5.8227,5.8227,5.8227
5.843,5.843,5.843
5.6661,5.6661,5.6661
5.6514,5.6514,5.6514
5.7164,5.7164,5.7164
5.8354,5.8354,5.8354
6.1026,6.1026,6.1026
6.4528,6.4528,6.4528
6.3354,6.3354,6.3354
8.115,8.115,8.115
6.9355,6.9355,6.9355
8.2368,8.2368,8.2368
9.8179,9.8179,9.8179
8.4367,8.4367,8.4367
10.245,10.245,10.245
8.9565,8.9565,8.9565
7.7956,7.7956,7.7956
7.5605,7.5605,7.5605
7.4582,7.4582,7.4582
7.5628,7.5628,7.5628
7.544,7.544,7.544
7.5287,7.5287,7.5287
7.7216,7.7216,7.7216
8.4828,8.4828,8.4828
7.6745,7.6745,7.6745
7.4053,7.4053,7.4053
8.9762,8.9762,8.9762
8.6878,8.6878,8.6878
6.7456,6.7456,6.7456
6.4563,6.4563,6.4563
6.0714,6.0714,6.0714
5.8138,5.8138,5.8138
5.8816,5.8816,5.8816
5.6098,5.6098,5.6098
5.5729,5.5729,5.5729
5.3664,5.3664,5.3664
5.8081,5.8081,5.8081
